word	variant	zipf
regretter	regretté	3.60
regretter	regrettent	3.18
regretter	regrettait	3.04
regretter	regrettes	3.00
regretter	regrettera	3.00
regretter	regrettant	2.87
regretter	regrettons	2.86
regretter	regretteras	2.86
regretter	regrettez	2.83
regretter	regretterez	2.75
regretter	regretterai	2.61
regrettes	regrette	4.39
regretté	regrettée	2.49
regretté	regrettés	1.86
regretté	regrettées	1.34
reine	reines	3.51
reine	reina	2.77
reine	reiner	2.59
reines	reine	4.71
rel	relai	2.98
rel	relaient	2.91
rel	relent	2.33
relent	relents	2.84
reli	relié	3.81
reli	relier	3.76
reli	relie	3.70
reli	reliés	3.69
reli	reliant	3.60
reli	reliées	3.47
reli	reliée	3.42
reli	relis	3.38
reli	relient	3.13
reli	reliait	2.80
reli	reliaient	2.19
relie	relié	3.81
relie	relier	3.76
relie	reliant	3.60
relie	relient	3.13
relie	reliait	2.80
relis	relisant	2.83
relis	relisez	2.77
relis	relise	2.32
relis	reli	2.04
relis	relisait	1.65
relis	relisaient	0.00
relâche	relâché	3.42
relâche	relâcher	3.42
relâche	relâchent	2.60
relâche	relâchant	2.35
relâche	relâchez	2.33
relâche	relâcha	2.11
relâche	relâches	2.02
relâche	relâchait	1.79
rem	rement	2.67
remarque	remarqué	4.44
remarque	remarquer	4.38
remarque	remarques	4.09
remarque	remarquez	3.42
remarque	remarquent	3.09
remarque	remarqua	2.98
remarque	remarquait	2.70
remarque	remarquant	2.68
remi	remis	4.47
remi	remix	3.63
remis	remise	4.55
remis	remises	3.75
remis	remi	3.08
remis	remisé	2.25
remis	remiser	2.20
remis	remisés	1.98
remis	remisée	1.88
remis	remisent	1.06
remis	remisez	1.06
remis	remisait	0.00
remis	remisai	0.00
remis	remisaient	0.00
remise	remises	3.75
remise	remisé	2.25
remise	remiser	2.20
remise	remisent	1.06
remise	remisez	1.06
remise	remisait	0.00
remix	remixé	2.26
remix	remixes	2.23
remix	remixer	2.17
rempli	remplie	4.01
rempli	remplis	4.00
rempli	remplies	3.58
rems	rem	3.37
ren	rené	4.32
ren	renée	3.46
ren	rene	2.92
ren	rens	2.50
ren	rena	2.39
ren	renait	2.12
rene	rené	4.32
rene	renee	2.59
rene	rena	2.39
rene	renait	2.12
reni	renier	3.48
reni	renie	3.05
reni	renié	3.05
reni	renient	2.38
reni	reniée	2.21
reni	reniant	2.20
reni	renies	2.16
reni	reniés	1.77
reni	reniez	1.77
reni	reniait	1.67
reni	reniées	1.54
reni	reniaient	1.16
renie	renier	3.48
renie	renié	3.05
renie	renient	2.38
renie	reniant	2.20
renie	renies	2.16
renie	reniez	1.77
renie	reniait	1.67
renies	renie	3.05
renn	rennes	4.39
renn	renne	2.98
renn	renner	2.45
renne	rennes	4.39
renne	renner	2.45
renner	rennes	4.39
renner	renne	2.98
rennes	renne	2.98
renonce	renoncer	4.12
renonce	renoncé	3.80
renonce	renoncent	3.10
renonce	renoncez	2.66
renonce	renonces	2.14
renouveau	renouveaux	1.39
rens	ren	3.33
rep	repas	4.64
rep	repent	2.38
rep	reps	2.13
repent	repentez	2.29
repent	repentant	2.25
repent	repentait	1.07
repent	repentaient	0.00
repli	replier	3.29
repli	replie	3.14
repli	replié	3.00
repli	replis	2.83
repli	repliée	2.79
repli	repliés	2.74
repli	replient	2.68
repli	repliées	2.52
repli	repliant	2.31
repli	replia	2.05
repli	repliez	1.91
repli	repliait	1.90
replie	replier	3.29
replie	replié	3.00
replie	replient	2.68
replie	repliant	2.31
replie	replia	2.05
replie	repliez	1.91
replie	repliait	1.90
replie	replies	1.74
replis	repli	3.64
repris	reprise	4.62
repris	reprises	4.58
repris	repriser	1.72
repris	reprisé	0.00
repris	reprisait	0.00
repris	reprisaient	0.00
repris	reprisée	0.00
repris	reprisés	0.00
repris	reprisent	0.00
repris	reprisées	0.00
reprises	reprise	4.62
reps	rep	3.40
reptile	reptiles	3.34
reptiles	reptile	2.95
repère	repères	3.74
repère	repèrent	2.71
repères	repère	3.79
repêche	repêché	3.20
repêche	repêcher	2.50
repêche	repêches	0.00
repêche	repêchait	0.00
requis	requise	3.61
requis	requises	3.56
respect	respecter	4.57
respect	respecte	4.32
respect	respecté	4.05
respect	respectent	3.86
respect	respectant	3.65
respect	respectée	3.61
respect	respectés	3.48
respect	respectées	3.39
respect	respectez	3.29
respect	respectes	3.09
respect	respectait	3.06
respect	respectons	3.04
respecte	respecter	4.57
respecte	respecté	4.05
respecte	respectent	3.86
respecte	respectant	3.65
respecte	respectez	3.29
respecte	respectes	3.09
respecte	respectait	3.06
respecte	respecta	1.79
respecter	respecte	4.32
respecter	respecté	4.05
respecter	respectent	3.86
respecter	respectant	3.65
respecter	respectée	3.61
respecter	respectés	3.48
respecter	respectées	3.39
respecter	respectez	3.29
respecter	respectes	3.09
respecter	respectait	3.06
respecter	respectons	3.04
respecter	respectera	2.83
respectera	respecteras	1.67
respectes	respecte	4.32
respective	respectives	3.63
respectives	respective	3.16
respects	respect	4.91
respecté	respectée	3.61
respecté	respectés	3.48
respecté	respectées	3.39
respectée	respectées	3.39
respectées	respectée	3.61
respectés	respecté	4.05
restant	restants	3.58
restant	restantes	3.19
restant	restante	3.06
reste	rester	5.10
reste	restent	4.63
reste	resté	4.47
reste	restes	4.28
reste	restant	4.26
reste	restait	4.24
reste	restez	4.00
reste	resta	3.77
rester	reste	5.61
rester	restent	4.63
rester	resté	4.47
rester	restera	4.41
rester	restes	4.28
rester	restant	4.26
rester	restait	4.24
rester	restée	4.16
rester	restés	4.05
rester	restez	4.00
rester	resta	3.77
rester	restons	3.68
restera	resteras	3.09
restes	reste	5.61
restons	reston	2.05
resté	restée	4.16
resté	restés	4.05
resté	restées	3.54
restée	restées	3.54
restées	restée	4.16
restés	resté	4.47
ret	rets	2.17
ret	rete	2.08
rets	ret	2.51
rev	reve	3.16
rev	reves	2.70
rev	rever	2.65
reve	reves	2.70
reve	rever	2.65
revenues	revenue	3.90
reves	reve	3.16
reynolds	reynold	2.04
rfs	rf	2.98
rhapsodie	rhapsodies	1.55
rhapsodies	rhapsodie	2.19
rhinite	rhinites	1.79
rhinites	rhinite	2.27
ri	ris	3.75
ri	riant	3.50
ri	rie	3.35
ri	rient	3.18
ri	riez	3.15
ri	riait	3.10
ri	ria	3.02
ri	ries	2.87
ri	riaient	2.63
ri	rions	2.61
ri	rix	2.21
riant	riante	2.03
riant	riantes	1.58
riant	riants	1.36
ricaine	ricaines	1.93
riches	riche	4.77
ricki	rickie	2.27
ride	rides	3.39
ride	rider	3.13
ride	ridé	2.44
ride	rida	2.39
ride	rident	1.33
ride	ridait	0.00
rider	ride	3.42
rider	rides	3.39
rider	riders	2.94
rider	ridé	2.44
rider	rida	2.39
rider	ridée	2.33
rider	ridées	1.96
rider	ridés	1.89
rider	rident	1.33
rider	ridait	0.00
rider	ridaient	0.00
riders	rider	3.13
rides	ride	3.42
ridé	ridée	2.33
ridé	ridées	1.96
ridé	ridés	1.89
ridée	ridées	1.96
ridées	ridée	2.33
ridés	ridé	2.44
rie	riant	3.50
rie	rient	3.18
rie	riez	3.15
rie	riait	3.10
rie	ria	3.02
rie	ries	2.87
ries	rie	3.35
rigole	rigoler	3.76
rigole	rigoles	3.61
rigole	rigolé	3.33
rigole	rigolez	3.09
rigole	rigolant	2.94
rigole	rigolent	2.93
rigole	rigolait	2.78
rigoles	rigole	3.96
rigueur	rigueurs	2.58
rigueurs	rigueur	4.17
rime	rimes	3.26
rime	rimer	2.73
rime	rima	2.61
rime	riment	2.49
rime	rimait	2.15
rime	rimé	2.06
rime	rimez	0.00
rimer	rime	3.73
rimer	rimes	3.26
rimer	rima	2.61
rimer	riment	2.49
rimer	rimait	2.15
rimer	rimé	2.06
rimer	rimés	1.91
rimer	rimée	1.68
rimer	rimaient	1.19
rimer	rimez	0.00
rimes	rime	3.73
rimé	rimés	1.91
rimé	rimée	1.68
rings	ring	3.71
rio	rios	2.73
rions	rion	2.24
rios	rio	4.28
ripe	ripa	2.13
ripe	ripé	1.62
ripe	riper	1.39
ripe	ripes	0.00
ripes	ripe	2.05
riposte	riposter	2.98
riposte	riposté	2.56
riposte	ripostent	2.31
riposte	ripostes	2.25
riposte	ripostait	1.42
riposte	ripostez	0.00
ris	ri	3.97
ris	risée	3.07
ris	rise	3.04
ris	riss	2.51
ris	risa	2.36
ris	rises	2.32
ris	risées	1.36
rise	risa	2.36
rise	rises	2.32
rises	rise	3.04
risible	risibles	2.34
risque	risques	4.74
risque	risquent	3.93
risque	risqué	3.90
risque	risquer	3.88
risque	risquait	3.42
risque	risquez	3.39
risque	risquant	3.00
risque	risqua	1.91
risques	risque	5.12
riss	ris	3.75
rit	rita	3.65
rit	rite	3.61
rit	rites	3.60
rite	rita	3.65
rite	rites	3.60
rites	rite	3.61
riva	rivas	2.53
rivas	riva	2.80
rive	rives	3.83
rive	river	3.73
rive	riva	2.80
rive	rivé	2.60
rive	rivait	0.00
rives	rive	4.25
rix	rixe	3.07
rix	rixes	2.43
rixe	rixes	2.43
rixes	rixe	3.07
rls	rl	2.76
rms	rm	3.15
robuste	robustes	3.26
robuste	robusta	2.32
robustes	robuste	3.63
roche	rocher	4.03
roche	roches	3.85
roche	rocha	2.62
roche	roché	2.19
roches	roche	4.19
rocket	rockets	2.76
rockets	rocket	3.34
rodi	rodier	2.40
rodrigue	rodriguez	3.54
rodrigue	rodrigues	2.94
rodrigues	rodrigue	3.06
rogne	rogner	2.72
rogne	rogné	2.21
rogne	rognes	1.86
rogne	rognent	1.66
rogne	rognez	0.00
rogne	rognait	0.00
rogue	rogues	2.03
rogues	rogue	3.30
roll	roller	3.33
roll	rolls	3.26
roll	rolle	2.56
roll	rolla	2.01
rolle	roller	3.33
rolle	rolla	2.01
romane	romanes	3.03
romane	romana	2.73
romani	romania	2.43
roque	roques	2.66
roques	roque	3.02
roquette	roquettes	3.31
roquettes	roquette	3.27
rosalie	rosalia	2.21
rose	roses	4.17
rose	rosa	3.71
rose	rosé	3.50
rose	roser	1.74
roses	rose	4.72
rosette	rosetta	2.82
rosette	rosettes	2.29
rosettes	rosette	3.01
rosi	rosie	3.14
rosi	rosier	2.98
rosi	rosies	1.39
rosi	rosis	1.34
rosie	rosier	2.98
rosie	rosies	1.39
rosies	rosie	3.14
rosis	rosi	2.12
ross	ros	2.79
ross	rossa	2.44
ross	rosse	2.39
ross	rosser	2.27
ross	rossé	2.11
ross	rosses	1.55
ross	rossée	1.39
ross	rossés	1.39
ross	rossaient	0.00
ross	rossez	0.00
ross	rossait	0.00
ross	rossent	0.00
rosse	rossa	2.44
rosse	rosser	2.27
rosse	rossé	2.11
rosse	rosses	1.55
rosse	rossez	0.00
rosse	rossait	0.00
rosse	rossent	0.00
rosser	rossa	2.44
rosser	rosse	2.39
rosser	rossé	2.11
rosser	rosses	1.55
rosser	rossée	1.39
rosser	rossés	1.39
rosser	rossaient	0.00
rosser	rossez	0.00
rosser	rossait	0.00
rosser	rossent	0.00
rosses	rosse	2.39
rossé	rossée	1.39
rossé	rossés	1.39
rossés	rossé	2.11
rot	rote	2.80
rot	roter	2.45
rot	rota	2.41
rot	rots	2.19
rot	rotes	1.74
rot	roté	1.61
rot	rotent	1.34
rot	rotait	0.00
rot	rotées	0.00
rot	rotaient	0.00
rot	rotez	0.00
rote	roter	2.45
rote	rota	2.41
rote	rotes	1.74
rote	roté	1.61
rote	rotent	1.34
rote	rotait	0.00
rote	rotez	0.00
rou	roues	4.22
rou	roue	4.21
rou	roux	4.16
rou	roué	2.70
rou	rous	2.41
rou	rouer	2.26
rou	rouée	2.04
rou	roués	2.01
rou	roua	1.45
rou	rouant	1.43
rou	rouent	1.40
rou	rouait	1.17
rouble	roubles	3.24
roubles	rouble	2.66
roue	roues	4.22
roue	roué	2.70
roue	rouer	2.26
roue	roua	1.45
roue	rouant	1.43
roue	rouent	1.40
roue	rouait	1.17
rouge	rouges	4.51
rouge	rougé	2.32
rouges	rouge	5.13
roulant	roulante	3.04
roulant	roulants	3.03
roulant	roulantes	2.33
roule	rouler	4.16
roule	roulant	3.96
roule	roulé	3.69
roule	roulent	3.44
roule	roulait	3.33
roule	roulez	3.06
roule	roules	2.96
roule	roula	2.35
rouler	roule	4.16
rouler	roulant	3.96
rouler	roulé	3.69
rouler	roulent	3.44
rouler	roulait	3.33
rouler	roulez	3.06
rouler	roulés	3.02
rouler	roules	2.96
rouler	roulée	2.91
rouler	roulaient	2.79
rouler	roulées	2.54
rouler	roulera	2.48
roules	roule	4.16
roulette	roulettes	3.28
roulettes	roulette	3.33
roulé	roulés	3.02
roulé	roulée	2.91
roulé	roulées	2.54
roulée	roulées	2.54
roulées	roulée	2.91
roulés	roulé	3.69
roumaine	roumaines	2.77
roumaines	roumaine	3.45
round	rounds	3.00
roupie	roupies	2.97
roupies	roupie	2.43
rous	rou	2.67
rousse	rousses	3.04
rousses	rousse	3.77
rouste	roustes	1.39
roustes	rouste	2.33
route	routes	4.51
route	router	2.14
route	routé	1.50
router	route	5.17
router	routes	4.51
router	routé	1.50
routes	route	5.17
routine	routines	2.76
routines	routine	3.96
rss	rs	3.59
rubi	rubis	3.36
rubis	rubi	2.15
règle	règles	4.92
règle	règlent	3.04
règle	règler	2.26
règles	règle	4.72
réalise	réalisé	4.79
réalise	réaliser	4.70
réalise	réalisent	3.76
réalise	réalisant	3.57
réalise	réalises	3.48
réalise	réalisez	3.42
réalise	réalisa	3.10
réalise	réalisait	3.01
réel	réels	4.08
réelle	réelles	4.00
réelles	réelle	4.48
réels	réel	4.69
réflexe	réflexes	3.55
réflexes	réflexe	3.79
réforme	réformes	4.26
réforme	réformer	3.77
réforme	réformé	3.22
réforme	réformant	2.61
réformer	réforme	4.69
réformer	réformes	4.26
réformer	réformé	3.22
réformer	réformée	3.12
réformer	réformés	2.94
réformer	réformées	2.64
réformer	réformant	2.61
réformes	réforme	4.69
réformé	réformée	3.12
réformé	réformés	2.94
réformé	réformées	2.64
réfugie	réfugié	3.72
réfugie	réfugier	3.58
réfugie	réfugient	2.80
réfugie	réfugia	2.56
réfugie	réfugiant	2.41
réfugie	réfugies	1.87
réfugie	réfugiait	1.81
réfugie	réfugiez	1.56
régie	régies	3.19
régies	régie	3.97
régime	régimes	4.08
régime	régiment	4.08
régiment	régiments	3.48
régimes	régime	4.94
régressive	régressives	2.01
régressives	régressive	2.55
répond	réponds	4.31
répond	répondent	4.13
répond	répondant	3.90
répond	répondez	3.74
répond	répondait	3.60
répond	réponde	3.53
répond	répondaient	2.99
répond	répondons	2.74
répond	répondes	2.50
répressive	répressives	2.87
répressives	répressive	3.04
réprouve	réprouvé	2.11
réprouve	réprouvent	1.78
réprouve	réprouver	1.75
réprouve	réprouvait	1.43
réprouve	réprouvez	1.17
réprouve	réprouves	0.00
réprouver	réprouve	2.44
réprouver	réprouvés	2.20
réprouver	réprouvé	2.11
réprouver	réprouvent	1.78
réprouver	réprouvait	1.43
réprouver	réprouvées	1.41
réprouver	réprouvez	1.17
réprouver	réprouves	0.00
réprouves	réprouve	2.44
réprouvé	réprouvés	2.20
réprouvé	réprouvées	1.41
réside	résident	3.89
réside	résidant	3.70
réside	résider	3.23
réside	résidait	3.17
réside	résidé	2.72
réside	résida	2.24
réside	résidez	2.00
réside	résides	1.30
résides	réside	4.09
résigne	résigner	3.06
résigne	résigné	3.00
résigne	résignent	2.15
résigne	résigna	2.04
résigne	résignait	1.51
résigne	résignez	1.34
résistance	résistances	3.49
résonne	résonner	3.07
résonne	résonnent	2.99
résonne	résonnait	2.44
résonne	résonné	2.37
résonne	résonnant	2.17
résonne	résonna	2.13
résonne	résonnez	1.24
rétine	rétines	2.16
rêve	rêves	4.51
rêve	rêver	4.22
rêve	rêvé	4.01
rêve	rêvent	3.57
rêve	rêvait	3.39
rêve	rêvez	3.28
rêve	rêvant	3.03
rêve	rêva	1.87
rêver	rêve	4.84
rêver	rêves	4.51
rêver	rêvé	4.01
rêver	rêvent	3.57
rêver	rêvait	3.39
rêver	rêvez	3.28
rêver	rêvée	3.16
rêver	rêvant	3.03
rêver	rêvons	2.73
rêver	rêvaient	2.71
rêver	rêverait	2.43
rêver	rêvées	2.17
rêverie	rêveries	2.72
rêveries	rêverie	2.93
rêves	rêve	4.84
rêvé	rêvée	3.16
rêvé	rêvées	2.17
rêvé	rêvés	2.16
ríos	río	2.44
rôde	rôdent	2.54
rôde	rôder	2.53
rôde	rôdé	2.31
rôde	rôdait	2.16
rôde	rôdes	0.00
rôde	rôdez	0.00
rôder	rôde	2.79
rôder	rôdent	2.54
rôder	rôdé	2.31
rôder	rôdait	2.16
rôder	rôdaient	1.70
rôder	rôdée	1.53
rôder	rôdés	1.19
rôder	rôdes	0.00
rôder	rôderai	0.00
rôder	rôdez	0.00
rôder	rôderait	0.00
rôder	rôdai	0.00
rôdes	rôde	2.79
rôle	rôles	4.21
rôles	rôle	5.14
rôti	rôtie	2.62
rôti	rôtis	2.56
rôti	rôties	2.49
s	se	6.56
s	sa	6.34
s	ses	6.21
s	sait	5.32
s	sent	4.73
s	sons	4.25
s	ss	4.04
s	sas	3.74
s	ser	3.51
s	sant	3.28
s	sai	3.13
s	sé	3.07
sa	sas	3.74
sa	saas	2.78
sa	sax	2.75
sa	saez	2.63
sa	sae	2.62
sa	saa	2.32
sabine	sabina	2.53
sabine	sabines	2.00
sabines	sabine	3.52
sac	sacs	4.24
sache	sachant	4.40
sache	sachez	4.05
sache	sacha	3.59
sache	sachent	3.46
sache	saches	3.40
sache	sacher	2.20
sacristie	sacristies	1.91
sacristies	sacristie	2.98
sacs	sac	4.80
sadi	sadie	2.67
safi	safia	2.50
saine	saines	3.45
saines	saine	3.98
sainte	saintes	3.70
sainte	sainté	2.37
saintes	sainte	4.77
saisine	saisines	2.21
saison	saisons	4.41
saisons	saison	5.32
sali	salis	2.90
sali	salie	2.50
sali	salies	2.45
sali	salix	2.16
salie	salies	2.45
salies	salie	2.50
saline	salines	2.97
saline	salina	2.30
salines	saline	3.00
salis	sali	3.02
salle	salles	4.46
salle	salla	2.15
salle	sallé	2.04
salles	salle	5.08
salm	salma	2.77
salve	salves	2.70
salve	salva	2.50
salves	salve	3.14
salvi	salvia	2.21
sam	same	3.42
sam	sama	2.87
sam	samer	2.32
samedi	samedis	3.49
sami	samia	2.88
samis	sami	3.26
sancti	sanctions	4.07
sancti	sanctis	2.26
sanctis	sancti	2.95
sandi	sandie	2.08
sani	sania	2.04
sani	sanie	1.21
sani	sanies	0.00
sanie	sania	2.04
sanie	sanies	0.00
sanies	sanie	1.21
santi	santis	2.42
santis	santi	2.70
saoul	saoule	3.32
saoul	saouler	3.06
saoul	saoulé	2.76
saoul	saouls	2.61
saoul	saoulant	2.28
saoul	saoulent	2.22
saoul	saoules	2.12
saoul	saoulée	2.07
saoul	saoulait	1.87
saoul	saoulés	1.79
saoul	saoulez	1.59
saoul	saoulaient	1.37
saoule	saouler	3.06
saoule	saoulé	2.76
saoule	saoulant	2.28
saoule	saoulent	2.22
saoule	saoules	2.12
saoule	saoulait	1.87
saoule	saoulez	1.59
saoules	saoule	3.32
saouls	saoul	3.49
sardine	sardines	3.21
sardines	sardine	2.94
sarn	sarnez	2.40
sas	sa	6.34
sas	sasa	2.23
sas	sass	2.10
saski	saskia	2.43
sati	satie	2.53
sati	satis	2.12
satine	satiné	2.33
satis	sati	2.11
sauce	sauces	3.40
sauce	saucer	2.07
sauce	saucent	0.00
sauces	sauce	4.26
sauf	saufs	2.91
saufs	sauf	5.10
saul	saule	3.03
saul	saules	2.91
saul	saulx	2.43
saule	saules	2.91
saules	saule	3.03
sauron	saurons	3.18
saurons	sauron	2.77
saut	sauter	4.31
saut	saute	3.99
saut	sauté	3.85
saut	sauts	3.44
saut	sautent	3.31
saut	sautant	3.20
saut	sautes	3.09
saut	sautait	2.79
saut	sauta	2.74
saut	sautez	2.70
saut	sautées	2.60
saut	sautés	2.53
sauter	saute	3.99
sauter	sauté	3.85
sauter	sautent	3.31
sauter	sautant	3.20
sauter	sautes	3.09
sauter	sautait	2.79
sauter	sauta	2.74
sauter	sautez	2.70
sauter	sautées	2.60
sauter	sautés	2.53
sauter	sautera	2.37
sauter	sautaient	2.32
sauts	saut	4.15
sauver	sauvé	4.19
sauver	sauve	4.03
sauver	sauvée	3.54
sauver	sauvés	3.48
sauver	sauvez	3.21
sauver	sauvera	3.14
sauver	sauvent	3.14
sauver	sauvons	3.07
sauver	sauvant	3.05
sauver	sauvées	2.98
sauver	sauves	2.86
sauver	sauva	2.84
savi	saviez	4.02
savi	savions	3.31
sax	saxons	3.68
sax	saxe	3.56
sax	saxes	0.00
saxe	saxes	0.00
saxes	saxe	3.56
sbs	sb	2.92
scalp	scalps	1.90
scalp	scalper	1.83
scalp	scalpe	1.56
scalp	scalpé	1.53
scalp	scalpés	1.22
scalp	scalpaient	0.00
scalp	scalpent	0.00
scalp	scalpez	0.00
scalp	scalpait	0.00
scalpe	scalper	1.83
scalpe	scalpé	1.53
scalpe	scalpent	0.00
scalpe	scalpez	0.00
scalpe	scalpait	0.00
scalps	scalp	2.63
scar	scare	2.11
scarpe	scarpa	2.18
sceau	sceaux	3.71
scellé	scellés	3.22
scellé	scellée	2.98
scellé	scellées	2.68
sceptre	sceptres	1.82
sceptres	sceptre	3.06
scheff	scheffer	2.28
schiste	schistes	2.99
schistes	schiste	3.53
schule	schuler	2.03
schuler	schule	2.14
schultz	schultze	2.07
schulz	schulze	2.30
schweiz	schweizer	2.20
scie	scies	2.77
scie	scier	2.74
scie	scié	2.67
scie	scient	1.98
scie	sciez	1.94
scie	sciant	1.65
scie	sciait	1.39
scies	scie	3.62
scinde	scinder	2.74
scinde	scindé	2.70
scinde	scindait	1.10
scinde	scindez	0.00
scindes	scinde	2.36
scone	scones	2.29
scones	scone	2.05
scoop	scoops	2.60
scoops	scoop	3.49
score	scores	3.67
score	scorer	2.51
scorer	score	4.51
scorer	scores	3.67
scores	score	4.51
scotch	scotché	2.92
scotch	scotchée	2.39
scotch	scotcher	2.28
scotch	scotchés	2.22
scotch	scotchs	1.80
scotch	scotchées	1.40
scotch	scotches	1.18
scout	scouts	3.36
scout	scoute	2.11
scouts	scout	3.27
scribe	scribes	2.77
scribes	scribe	3.04
script	scripts	3.17
script	scripte	2.20
script	scripta	2.17
scripte	scripta	2.17
scripts	script	3.79
scrute	scruter	2.95
scrute	scruté	2.50
scrute	scrutant	2.47
scrute	scrutent	2.26
scrute	scrutait	1.90
scrute	scrutez	1.62
scs	sc	3.83
scène	scènes	4.37
scènes	scène	5.12
sds	sd	3.55
sdss	sds	2.33
se	sa	6.34
se	ses	6.21
se	sait	5.32
se	sent	4.73
se	sex	3.99
se	see	3.84
se	sea	3.60
se	ser	3.51
se	sant	3.28
se	sé	3.07
se	seas	2.54
se	sees	2.06
seau	seaux	3.02
seb	seba	2.36
sec	secs	3.76
secco	seccos	0.00
seccos	secco	1.73
secs	sec	4.44
sectaire	sectaires	3.13
sectaires	sectaire	3.16
secte	sectes	3.31
sectes	secte	3.88
secteur	secteurs	4.37
secteurs	secteur	4.91
seg	sega	2.98
seg	seger	2.08
segment	segments	3.60
segment	segmenté	2.16
segment	segmenter	2.14
segment	segmentez	0.00
segmenter	segmenté	2.16
segmenter	segmentez	0.00
segments	segment	3.89
seigle	seigles	0.00
seigles	seigle	3.07
seigneur	seigneurs	4.00
seigneurie	seigneuries	3.13
seigneuries	seigneurie	3.63
seine	seiner	2.14
seiner	seine	4.61
seines	seine	4.61
sek	sekai	2.38
sel	sels	3.45
sel	sela	2.35
self	selfs	1.56
selfie	selfies	3.25
selfies	selfie	3.45
selle	selles	3.28
selle	seller	3.26
selle	sella	2.17
selle	sellé	1.79
selle	sellait	0.00
selle	sellez	0.00
seller	selle	3.79
seller	selles	3.28
seller	sellers	3.01
seller	sella	2.17
seller	sellé	1.79
seller	sellés	1.47
seller	sellée	1.06
seller	sellées	0.00
seller	sellait	0.00
seller	sellez	0.00
sellers	seller	3.26
selles	selle	3.79
sellé	sellés	1.47
sellé	sellée	1.06
sellé	sellées	0.00
sellée	sellées	0.00
sellées	sellée	1.06
sellés	sellé	1.79
selmer	selma	2.95
sels	sel	4.38
selve	selva	2.28
selver	selva	2.28
selver	selve	2.21
sem	semer	3.62
sem	semé	3.47
sem	semant	2.71
sem	semés	2.71
sem	semée	2.69
sem	sema	2.56
sem	semées	2.46
sem	semez	2.29
sem	seme	2.14
sem	semait	2.11
sem	semons	2.08
sem	semaient	1.81
semaine	semaines	5.11
seme	semer	3.62
seme	semé	3.47
seme	semant	2.71
seme	sema	2.56
seme	semez	2.29
seme	semait	2.11
semelle	semelles	3.15
semelles	semelle	3.31
semestre	semestres	2.76
semestres	semestre	3.96
semis	semi	4.23
sen	sens	5.50
sen	sena	2.49
sen	sene	2.15
sen	senez	2.01
sene	sena	2.49
sene	senez	2.01
senn	senna	3.01
senn	senne	2.43
senne	senna	3.01
sente	sentent	4.13
sente	sentait	3.95
sente	sentez	3.92
sente	sentant	3.48
sente	sentes	2.78
sente	senta	2.30
sente	senter	2.15
sentes	sente	3.59
senti	sentier	3.90
senti	sentie	3.52
senti	sentis	3.26
senti	senties	2.54
senti	sentiez	2.54
senti	sentions	2.39
sep	sepa	2.72
septique	septiques	2.55
septiques	septique	2.97
seri	serie	3.77
seri	seriez	3.70
seri	serions	3.69
seri	series	3.69
seri	seria	2.02
serie	seriez	3.70
serie	series	3.69
serie	seria	2.02
series	serie	3.77
serre	serré	4.02
serre	serrer	3.94
serre	serres	3.53
serre	serra	3.51
serre	serrant	3.12
serre	serrent	2.98
serre	serrait	2.89
serre	serrez	2.80
serrer	serre	4.20
serrer	serré	4.02
serrer	serrés	3.54
serrer	serrée	3.54
serrer	serres	3.53
serrer	serra	3.51
serrer	serrées	3.21
serrer	serrant	3.12
serrer	serrent	2.98
serrer	serrait	2.89
serrer	serrez	2.80
serrer	serrai	2.31
serres	serre	4.20
serré	serrés	3.54
serré	serrée	3.54
serré	serrées	3.21
ses	se	6.56
ses	sese	2.10
sessile	sessiles	2.37
sessiles	sessile	2.03
set	sets	3.48
set	sete	2.43
set	seta	2.01
sets	set	4.00
sette	setter	2.13
setter	sette	2.10
setter	setters	1.48
seville	sevilla	2.53
sexe	sexes	3.86
sexes	sexe	4.75
sexiste	sexistes	3.28
sexistes	sexiste	3.35
sexuelle	sexuelles	4.18
sexuelles	sexuelle	4.39
seydou	seydoux	2.94
sf	sfa	2.07
sfs	sf	3.50
shani	shania	2.29
sharp	sharpe	2.47
shetland	shetlands	1.51
shi	shia	2.40
shirts	shirt	4.15
sho	shoes	3.10
sho	shoe	2.51
sho	shoa	2.04
shoot	shooter	3.19
shoot	shooté	2.61
shoot	shoots	2.46
shoot	shoote	2.22
shoot	shootée	2.07
shoot	shootés	1.81
shoot	shootent	1.51
shoot	shootait	1.02
shoot	shootes	0.00
shoot	shootai	0.00
shoote	shooter	3.19
shoote	shooté	2.61
shoote	shootent	1.51
shoote	shootait	1.02
shoote	shootes	0.00
shooter	shooté	2.61
shooter	shooters	2.40
shooter	shoote	2.22
shooter	shootée	2.07
shooter	shootés	1.81
shooter	shootent	1.51
shooter	shootait	1.02
shooter	shooterai	0.00
shooter	shooteras	0.00
shooter	shooteraient	0.00
shooter	shootes	0.00
shooter	shootai	0.00
shootes	shoote	2.22
shoots	shoot	3.36
short	shorts	3.17
short	shorter	2.25
shorts	short	3.94
shs	sh	3.14
si	six	5.15
si	sis	3.36
si	sia	3.09
si	sie	3.02
sic	sica	2.41
sidi	sidis	0.00
sidis	sidi	3.49
sie	sia	3.09
sierre	sierra	3.82
sieste	siestes	2.78
sieste	siesta	2.09
siestes	sieste	3.73
sikh	sikhs	2.77
sikhs	sikh	2.67
sil	silent	3.06
sil	silas	2.83
sil	sils	2.55
